Make,Model,per.Accident.Uninjured,per.A.Minor.Injuries,per.A.Serious.Injuries,per.Accident.Deaths,Aircraft.Accidents,Aircraft.Observations,per.Accident.Severity,Total.Severity,Total.Aircraft.Deaths,Accident.Rate,Mortality.Rate,Survival.Rate
PIPPERT,ZENITH CH-701,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NEEDHAM,GLASTAR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NEEDHAM,STODDARD-HAMILTON TD,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,5-235C,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WELLES,KITFOX SPEEDSTER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WELCH THOMAS,RV9,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SONERIA,II,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,M-5-200,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA-602P,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,M-5 235C,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WEEDHOPPER,SUPER NOVA II,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAVION,NA-1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAVION,NA1,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,M-4-180V,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,M-2,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,M 7-260C,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
WEINBERG,RV-6,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,M 6 180C,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SICHENEDER,PITTS S1S,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA 11S,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
ROBERTS,SUPER BEAR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAULE,M 4-220C,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WEISS,VANS RV-8,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SONEX,ONEX,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAVION,NAV4,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STANLEY ARTHUR FREEMAN,ZODIAC 601XL,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
ROBERTS ALAN W,KITFOX II,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WELBORN,PULSAR XP,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAVION,NAVION,1.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,7,7,2.4285714285714284,17.0,2.0,1.0,0.16666666666666666,0.8333333333333334
PIPPERT,ZENITH AIR CH 701,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WELCH,OW8M,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WELCH FLOYD L,QUICKIE Q 2,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WEAVER DAVID A,PULSAR   912XP,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
ROBERT E. BEAN,WITTMAN TAILWIND W10,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WEATHERLY,620TP,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
RIDGWAY,BENSEN B8M,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MYRON OLESON,T-51D MUSTANG,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCCAIN,RV-8,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RICHARDSON,RV-6,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALLS CRAIG C,SNOWYRIVER SPECIAL,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RICHARDSON ANDREW P,RICHARDSON-75,1.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MCBRIDE,AVID FLYER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAAMAN HAREN,KITFOX 1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCARTHUR,STEEN SKYBOLT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NABOLE,STEEN SKYBOLT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NALIS,GLASTAR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCADAM W E,CHRISTEN EAGLE II,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,J4/E,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RICHMOND JIM R,CCK-1865,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SIAI MARCHETTI,SM-1019B,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALTER D. BURLESON,KR-2,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NANCHANG,18A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STARDUSTER,SA300,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MBB,GMBO-105C,1.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
PEAY,QUCKIE Q-200,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NANCHANG,CJ6,1.0,0.0,1.0,1.0,2,2,8.0,16.0,2.0,1.0,0.3333333333333333,0.6666666666666667
WALTERMIRE,GLASTAR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALTERS,KOLB MARK III,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALTON,RV-6,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAPPER,VANCRAFT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHMIDT,RV7A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PZL-MIELEC,M-18T,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SIAI-MARCHETTI,F260B,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALLACE,ROTORWAY EXEC 152,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MYERS,SMYTHE SIDEWINDER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA19,1.0,0.5,0.0,0.0,1,2,0.5,0.5,0.0,0.5,0.0,1.0
WALKER,LANCAIR IV,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
THORP,T 18,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STOLT-ADAMS,STARDUSTER SA101,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STARMAN,TEIRRA II,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCCLISH,FUNK B85C,1.0,0.5,0.0,0.0,2,2,0.5,1.0,0.0,1.0,0.0,1.0
PIPER,J3C-75,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHNEIDER/BRASHEAR,SORRELL SNS-7,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
"SCHNEIDER, EDMUND, PTY.",STARDUSTER SA300,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHNEIDER RICHARD J,ALASKAN BUSHMASTER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHNEIDER JOHN W,PT-2A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STARKE,KR-2,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RICHARD RANK,KITFOX 4,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PZL-SWIDNIK,PW 6U,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RICHARD S CARPENTER,STOL CH 750,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RICHARDS HEAVYLIFT HELO INC,UH-1H,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,J3F,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA20 - UNDESIGNAT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THORNHILL,REPLICA TS-1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA20,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMSON,VANS RV-6,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALKER J C,LANCAIR 320,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMSON,AVID FLYER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STARDUSTER TOO,SA300,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCCARTY,AVID MAGNUM,1.0,1.0,0.0,0.0,2,2,1.0,2.0,0.0,1.0,0.0,1.0
RICHARDS,VELOCITY 173 RG,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALKER LOUIE H,SUPER 18 CUBY,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RICHARDS HEAVYLIFT,UH-1H,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WALTZ,SONEX WAIEX,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHMIDT,QUESTAIR VENTURE,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS DAVID W,RANS S-12 XL,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMPSON,LONG EZ TR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
ROBERT A MILLER,MURPHY REBEL ELITE,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHLEICHER,KA6E,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS LEE,NIEUPORT 11,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAXFIELD,PITTS S-1S,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAXCY CHRISTOPHER L,STOL KING,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
ROBERT C. CAMPBELL,QUICKIE,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WATSON DAVID E,SKYBOLT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WATTIER,TORNADO,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS J HANKAMP,VAN'S AIRCRAFT RV4,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SOMERTON DAVID J,JA30 SUPERSTOL,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SOMMERAUER,GLASAIR I RG,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WAYNE D. TEEL,WAIEX,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SONERAI,2L,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SIAI-MARCHETTI,SF260,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
SCHLEICHER,KA6-CR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WAYNE MILLER,SPORT COPTER II,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
ROBERT D. WALDRON,KITFOX III,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WEATHERHEAD PETER L,STOL CH 701,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WEATHERLY,201,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WEATHERLY,201-B,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
WEATHERLY,201-C,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAVAL AIRCRAFT FACTORY,N3N-3,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,11,11,1.6363636363636365,18.0,2.0,1.0,0.11764705882352941,0.8823529411764706
PDPS PZL-BIELSKO,SZD-50-3,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS E HUDZINSKI,BACKCOUNTRY SUPER CR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STANTON,GLASTAR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NAVION,61G,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA11,1.0,0.0,1.0,1.0,2,2,8.0,16.0,2.0,1.0,0.3333333333333333,0.6666666666666667
PIPER,J5C,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,6,6,1.6666666666666667,10.0,1.0,1.0,0.1,0.9
MAXFLY INC/MCKAY WM,SEAREY,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS R WADE,REVELATION,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS WILD,AVID,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RIESLAND,FLY BABY 1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NARZINSKI,AVID FLYER MARK IV,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MBB,BK-117A-1,1.0,3.0,0.0,0.0,2,2,3.0,6.0,0.0,1.0,0.0,1.0
SIAI-MARCHETTI,FN333,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PEARSON,SUPERFLY,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SIAI-MARCHETTI,S205-22R,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RILEY,D-16A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA18A-150,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PZL-MIELEC,M-18A DROMADER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,J5-C,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,J58,1.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
WARREN/KELEHER/LARK,JK-1B,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RISHER JIMMY E,VANS AIRCRAFT RV-8,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
WASZAK ARTHUR B,WITTMAN TAILWIND W10,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RISTINE,AVID MARK IV,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RITTAL,GLASTAR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAYSMIKE,PITTS S1S,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAYS,KITFOX LITE 2,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS STEPHEN,GLASAIR SUPER II RG,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MAYFIELD,SPARROWHAWK,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHLITTER,RANS S-9,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NATIONAL BALLOON,AX-7,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
NATIONAL BALLOONING LTD,858,1.0,1.5,0.0,0.0,2,2,1.5,3.0,0.0,1.0,0.0,1.0
PEARSON,STARDUSTER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
THOMAS SCOTT,EAA BIPLANE MODEL P,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA18-A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOSSMAN MICHAEL D,ZENAIR CH 601 HD,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
REID,CAPELLA XS,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PERTH AMBOY,BIRD CK,1.0,0.5,0.0,0.0,2,2,0.5,1.0,0.0,1.0,0.0,1.0
MOONEY,MK20B,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STEVENS,AKRO,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RAF,SE5A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHWEIZER,SGS1-26B,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
UNREIN,80-P51D,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SELLORS,KITFOX IV,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PHILLIPS,STEEN SKYBOLT,1.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MILLER-THORP,T-18 TIGER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
"MILLER, TERRY W.",TERN,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
"MILLER, JOHN",SKYBOLT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
UNREIN,PRODUCTMATCH 80 P51D,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SNOW,600B,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
UPCHURCH,ROTORWAY EXECUTIVE,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MILLER GREGORY S,BUSHWACKER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PILATUS BRITTEN-NORMAN,BN-2B-26,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PILGRIM,STEEN SKYBOLT,1.0,0.5,0.0,0.0,2,2,0.5,1.0,0.0,1.0,0.0,1.0
TUPTA-SMITH MINIPLANE,DSA-1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHWEIZER,SGS1-260,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHWEIZER,SGS1-26,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RADDATZ STEVE,RV 8,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PINCINCE,CORBIN BABY ACE,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
URBAN AIR,UFM-10,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SNOW,AT-301,1.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,1.0,0.0,1.0
STINSON,L 5E,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
URBAN AIR SRO,UFM-13,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PHILLIP B ROLLS,PITTS 12-EH,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
TUK GREGORY,QUICKIE Q-2,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RANS DESIGNS INC,S-7LS,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STINSON,JR.SR.,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RAVEN,AERO STAR S-66A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,MK-20,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PILATUS,PC-6/C-H2,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MIRSEPASY,3Q2,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PT-46,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
UNKNOWN,HUMMINGBIRD 300LS,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,M20M,1.0,0.11904761904761904,0.5476190476190477,0.5476190476190477,42,42,4.5,189.0,23.000000000000004,1.0,0.24731182795698928,0.7526881720430108
TUTTLE BRUCE C,JUNGSTER I,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PILATUS,PC6,1.0,2.5,0.0,0.0,2,2,2.5,5.0,0.0,1.0,0.0,1.0
MOONEY,M20R,1.0,0.1388888888888889,0.3888888888888889,0.3888888888888889,35,36,3.25,113.75,13.61111111111111,0.9722222222222222,0.20289855072463764,0.7971014492753623
MINI-MAX,1600R SPORT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RANS,S6-ESD,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STINSON,108-1 VOYAGER,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MINI ACE,CA61-F,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MINGESS-BENNETT,M30,1.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.3333333333333333,0.6666666666666667
RANS,S6ES,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MINCE,JURKA MJ77,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,M2OE,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RANS,S7,1.0,0.0,0.5,0.5,4,4,4.0,16.0,2.0,1.0,0.25,0.75
MILTENBERGER,FAMILY FUN,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SNOW,600,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SEHER,BEARHAWK,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SELBY DEAN,KR-2-SS,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
UNKNOWN,SUPERCAT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
TURNER,RV-8,1.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.3333333333333333,0.6666666666666667
TURNBLOOM,KITFOX,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHWEIZER,SGS1-26C,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MILLS GREGORY T,AIR COMMANDER LRT,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
TUCKER-HURNI,STARDUSTER SA-300,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MILLER,S-1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
"RANS, INC.",RV-9A,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
STEVEN R MCNEESE,AIRBORNE EDGE X,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
SCHWEIZER,SGS-1-34,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
TSCHIDA,GLASTAR,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MIKOYAN MIG,MIG-17T,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
VAN LEHN RICHARD GLENN,HATZ CLASSIC,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PHANTOM AERONAUTICS,X-1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
VAN WORMER,EMERAUDE SSE-328R,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
VAN ZWOLL,VIKING,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
RASER,MINI 500,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
